"","A","B"
"1",-0.100582395477372,0.576855154448451
"2",-0.170083581649111,0.446662729036445
"3",-0.130234786374641,0.51024692709711
"4",-0.139865425125856,0.440638843407893
"5",-0.17178336694978,0.432697135935852
"6",-0.260968805200237,0.52462502653885
"7",-0.194043333033129,0.473132467445562
"8",-0.191980755722224,0.460071864794942
"9",-0.312724034235478,0.447608113669513
"10",-0.262814196061604,0.488395007467251
"11",-0.290518727262462,0.467793429952926
"12",-0.293265844537856,0.413687327439705
"13",-0.339871421541863,0.466807197548344
"14",-0.220321535998,0.547598569906024
"15",-0.212308411118192,0.408256169499351
"16",-0.244263897713127,0.519184260856849
"17",-0.240949470140255,0.520033966335607
"18",-0.173665161268688,0.529665702248563
"19",-0.239965280458494,0.602837671279554
"20",-0.194635660399016,0.52585217628258
"21",-0.372117836197456,0.478386647404909
"22",-0.271661562365235,0.498358723509904
"23",-0.293753191415835,0.549095885141465
"24",-0.180951473114578,0.49294198845723
"25",-0.318174506299759,0.796722877825283
"26",-0.177266089954897,0.625079226616155
"27",-0.279572373476595,0.667932333498673
"28",-0.297270503856163,0.550069198914402
"29",-0.286135147222029,0.69581223886062
"30",-0.270189585378444,0.565934840816458
"31",-0.127441187053803,0.601267335964037
"32",-0.178439966868654,0.6952716567585
"33",-0.120032833715143,0.647464267618929
"34",-0.225643844686911,0.687314173617802
"35",-0.13594249837815,0.618668611356537
"36",-0.203261668187751,0.611565027822872
"37",-0.154541391051859,0.694360802647231
"38",-0.134800615357577,0.597257498447846
"39",-0.159575539031746,0.698929105619689
"40",-0.339229167908502,0.596374799472466
"41",-0.309095529881716,0.650312683876036
"42",-0.307825465792624,0.728817098246357
"43",-0.39408036303155,0.598565634756462
"44",-0.282495707059515,0.683188158692793
"45",-0.219504221627043,0.525896255496348
"46",-0.492553382475776,0.567325247355493
"47",-0.3707284018178,0.510244784809054
"48",-0.355898762687333,0.482598973471199
"49",-0.405680570991291,0.529725735033305
"50",-0.315624534887173,0.597692020938226
"51",-0.354781122402919,0.657901691309087
"52",-0.316132051049242,0.641082586598479
"53",-0.238835065290876,0.637670886495118
"54",-0.316855615546687,0.704892672534339
"55",-0.339045834045964,0.574586013527916
"56",-0.355072834274,0.691898849149589
"57",-0.32153610550727,0.744921275827973
"58",-0.435386910763876,0.673290349564815
"59",-0.307137614765404,0.638338243596815
"60",-0.337262403666954,0.688823480397937
"61",-0.306100729928673,0.722321561788631
"62",-0.435383267617157,0.630077114811083
"63",-0.371315082186673,0.60521454683676
"64",-0.512400450720013,0.661576900154258
"65",-0.452078080118776,0.63416336698122
"66",-0.304218309351278,0.636057276366294
"67",-0.372251907287861,0.648029735597751
"68",-0.330893404294163,0.554828174310662
"69",-0.535480937782057,0.598913357836322
"70",-0.48069496044743,0.60052799772175
"71",-0.422892600142787,0.748364429756698
"72",-0.342363233005167,0.628827905826633
"73",-0.453311918622668,0.669235434883431
"74",-0.34196385913957,0.673406437458823
"75",-0.386815582903987,0.81373369349875
"76",-0.299979540183491,0.631963982015794
"77",-0.317160727782686,0.798262986307637
"78",-0.46675065666499,0.876432888009993
"79",-0.538365092665064,0.669023521781237
"80",-0.410202544052992,0.671730229006642
"81",-0.415929189196685,0.638346828623092
"82",-0.400678209098375,0.689873189532903
"83",-0.369935182259098,0.767872932750195
"84",-0.387059273198345,0.649018921052378
"85",-0.535593305816499,0.706671334905499
"86",-0.557790086331525,0.738626027311497
"87",-0.425591906620696,0.814664971006421
"88",-0.416455569359566,0.798234097955558
"89",-0.422548606580395,0.804871178365276
"90",-0.384135547326055,0.919622822612074
"91",-0.355862557035103,0.969025490647222
"92",-0.354305855568238,0.881436932583465
"93",-0.267861727343949,0.771572322020403
"94",-0.537231898889018,0.947057270336745
"95",-0.367773502502959,0.719323465387297
"96",-0.343872047438846,0.679802721718281
"97",-0.568669671482875,0.762030351655616
"98",-0.464950324301421,0.651085098230965
"99",-0.615703905493734,0.673674122051129
"100",-0.524084218307339,0.67743453865117
"101",-0.616617714011409,0.728022927486246
"102",-0.502741361849318,0.683594988698441
"103",-0.641041905089519,0.612862319660311
"104",-0.611514852573996,0.652133717395181
"105",-0.756518243900514,0.67426055282661
"106",-0.669993903082055,0.595327231073268
"107",-0.732278068403201,0.51468024907389
"108",-0.722632655096575,0.697153592394521
"109",-0.775042980921861,0.588606364475661
"110",-0.634166554010497,0.637466312327043
"111",-0.628654537682248,0.611175993713572
"112",-0.806955605522936,0.674012546967125
"113",-0.587989107230787,0.620736771675497
"114",-0.672929064950417,0.495593949247503
"115",-0.711125687984795,0.693786750009976
"116",-0.622455119719659,0.658448226567816
"117",-0.584349910678376,0.579911118204907
"118",-0.600104796607222,0.81076341506489
"119",-0.683763406285179,0.587107814902283
"120",-0.696366899868748,0.668156507090438
"121",-0.648737758148409,0.701456361854286
"122",-0.436986449818721,0.693987024579892
"123",-0.63619738465763,0.62025996512689
"124",-0.511927964721532,0.804516715951557
"125",-0.483395616261235,0.836487249563363
"126",-0.614158888460031,0.720699503487914
"127",-0.450200020081125,0.659223743583325
"128",-0.531179154855754,0.848170182229101
"129",-0.653042247464652,0.686333526169347
"130",-0.556007865144158,0.751701681352739
"131",-0.653012073842129,0.699327347778536
"132",-0.607639143965666,0.824529702121459
"133",-0.690810226087246,0.510226836037949
"134",-0.752504870047628,0.484450682877933
"135",-0.997588615271988,0.556679071347231
"136",-0.654951928812984,0.508259363681095
"137",-0.892280670930769,0.498940619419069
"138",-0.828143110221851,0.431818477500535
"139",-0.842210394815077,0.393101979636029
"140",-0.819145179991416,0.327484453351075
"141",-1.20301451896282,0.398215734318436
"142",-1.05775702740469,0.45472566023421
"143",-0.85802118385299,0.241849125484665
"144",-1.04160316515477,0.295901924869328
"145",-0.982773021580026,0.632782220624062
"146",-0.88634209932689,0.656448947634883
"147",-0.913898482477161,0.523163732698707
"148",-0.80226866774854,0.452395953192578
"149",-0.811182327718539,0.545033635894847
"150",-0.702916570043932,0.5760133982751
"151",-0.77128662720575,0.460183505591352
"152",-0.738673424419737,0.525012937616235
"153",-0.821726378625742,0.531638385292961
"154",-0.68184168225564,0.791848011707747
"155",-0.945408394499027,0.634071259119582
"156",-0.859637395311603,0.460930881406478
"157",-0.853118395197664,0.467558133416382
"158",-0.841066573474398,0.583240131614159
"159",-0.947359520423526,0.563672023994108
"160",-0.830925206257906,0.463056382042076
"161",-0.939680111698289,0.517226971127635
"162",-0.812595354587338,0.664593291428505
"163",-0.783154363472069,0.379265209771061
"164",-0.987684087911706,0.410236682680291
"165",-0.920856323945441,0.390896813612064
"166",-1.18292769882471,0.394967871986041
"167",-1.16605489476943,0.43526856130013
"168",-1.34117558038784,0.435441088996752
"169",-1.16809411151248,0.362866048677337
"170",-0.99205005990238,0.338253530419591
"171",-1.33788846062262,0.23507140491827
"172",-1.10096934931303,0.172275634050792
"173",-1.05478940789332,0.303329076095553
"174",-1.09063300448707,0.425843896996921
"175",-0.945783051063514,0.370677885038795
"176",-1.053322049316,0.710376968965812
"177",-0.954627801931217,0.494575645736783
"178",-0.911161311709747,0.407010713775218
"179",-1.1011257489181,0.651681242250178
"180",-1.11982399008807,0.636667088573176
"181",-0.971001702810783,0.392463526956232
"182",-0.837290645214133,0.60252650996546
"183",-0.701232594740279,0.583248668698538
"184",-0.844036185033384,0.505771382401552
"185",-0.980573346426222,0.633018203117582
"186",-0.874972553920913,0.536135414891657
"187",-0.693990782490157,0.385635624300041
"188",-0.990757863940591,0.612756993992911
"189",-1.06879515471876,0.386830881014145
"190",-0.872250095183151,0.460495972164723
"191",-0.837141579377603,0.564908613401609
"192",-1.00217726804076,0.565950289502204
"193",-0.906371971424742,0.570357245702229
"194",-1.08203239566208,0.345670538077604
"195",-0.931237635614921,0.400596557583409
"196",-0.985664046028243,0.549013261127454
"197",-0.954576765178269,0.524667623330985
"198",-0.882553550918574,0.480736789865972
"199",-0.919188064152334,0.586510090798342
"200",-0.939796324246911,0.326643592834332
"201",-1.06590068776529,0.672864360178271
"202",-0.832001124053145,0.328802587796302
"203",-1.10921862740615,0.552644279269729
"204",-1.05327369583642,0.406077161407147
"205",-1.08858174438769,0.374611107422879
"206",-0.912108375022675,0.504471524310466
"207",-1.05950748679038,0.417669308137876
"208",-1.03074558358842,0.326510325145227
"209",-0.97939690912996,0.403518083249258
"210",-1.0338958854701,0.552355201684771
"211",-0.825271650803896,0.363174713339131
"212",-1.074115318635,0.352907048981483
"213",-1.10403057274208,0.493575023917183
"214",-0.937561497867689,0.480284406780414
"215",-0.968518495728351,0.456140971284415
"216",-0.987021744487398,0.646505691673526
"217",-0.8935364172324,0.573392242461273
"218",-0.834304378491601,0.741393309941271
"219",-0.825938311575923,0.479518089752627
"220",-0.791131794714149,0.506462317848607
"221",-0.72210118127816,0.572219211734565
"222",-0.776348690347028,0.771555576058977
"223",-1.05094870147125,0.265418498108598
"224",-1.03824734577847,0.575184145921833
"225",-0.930478674059299,0.497863634316039
"226",-0.97710844711251,0.536410081774654
"227",-1.13394234840036,0.422565725632371
"228",-0.939077063190775,0.528841119571669
"229",-1.07072672275205,0.358777774472153
"230",-1.05852529679203,0.391432114406811
"231",-0.955866854367266,0.510472453697353
"232",-1.11035302536943,0.339096747105229
"233",-1.00413499161331,0.510182657261367
"234",-0.91867093777035,0.274888083156606
"235",-1.00211086843143,0.477774227604078
"236",-1.04854276435946,0.420084852251682
"237",-0.92619826140713,0.60590087543906
"238",-1.04837637048891,0.639853770151201
"239",-1.05038918820948,0.447919941305556
"240",-0.986446617029648,0.494816750483015
"241",-0.803462874312593,0.501263612136242
"242",-0.984324632305012,0.617975945469329
"243",-0.741137319688752,0.604307395108117
"244",-0.810925342326216,0.497719172538273
"245",-0.892075479335297,0.756351071500158
"246",-0.910681879745456,0.467232525341086
"247",-0.927282469557442,0.376345193685771
"248",-1.14578655242314,0.37639555828154
"249",-1.03932246237854,0.417640288007638
"250",-1.09535368652135,0.376416120862985
"251",-1.27435406596898,0.319338358102236
"252",-1.27179874074224,0.171482676659372
"253",-1.02806145176867,0.274556841585791
"254",-1.23521588864288,0.273947466210873
"255",-1.08979197293484,0.315626464261921
"256",-1.38828670611098,0.157833068925244
"257",-1.15032280363038,0.374525591283747
"258",-1.16556759893398,0.384274144565579
"259",-1.05156080848698,0.256385859600654
"260",-1.15527308901785,0.220131148086701
"261",-1.16745512854678,0.215678385071641
"262",-1.07062003769069,0.30976327128617
"263",-1.09147300450163,0.289085898597469
"264",-1.18963213844054,0.338704249568377
"265",-1.11875458416212,0.359772568070571
"266",-1.03060326251742,0.426634414922396
"267",-1.15092900663166,0.494126207195158
"268",-1.1417695857186,0.2368108163934
"269",-1.10927824010076,0.63434051716333
"270",-0.951957938356288,0.383570698170317
"271",-1.01519043208672,0.556519364348815
"272",-0.850912576785418,0.469781451472776
"273",-0.849764931722655,0.511658962274424
"274",-0.884624323191659,0.458812015668045
"275",-1.06896387918851,0.370156207326986
"276",-0.826052236832286,0.520885966119861
"277",-0.860052097272576,0.37412376945385
"278",-1.01488102821677,0.526061811907489
"279",-0.912461382975992,0.463295267065024
"280",-0.888676675193816,0.517331740984672
"281",-0.967316698081344,0.715806355085116
"282",-0.851048038831605,0.456689805476154
"283",-0.855030271276409,0.595102288703879
"284",-0.957768300488819,0.534287251064783
"285",-0.827965588810348,0.472854085519667
"286",-0.733856822261071,0.366695619087487
"287",-0.839831547428598,0.60194034038511
"288",-0.917669860467927,0.500958559692306
"289",-1.02991146339425,0.403031590076105
"290",-0.761206208718747,0.408812723128916
"291",-0.807213891770024,0.414543744788373
"292",-0.747468499975432,0.571915843071594
"293",-0.73039615801271,0.586543769447538
"294",-0.83852694499284,0.53388147142317
"295",-0.803551356833766,0.487152538971433
"296",-0.732753240020038,0.542694671109733
"297",-0.80961817911395,0.622460413995737
"298",-0.819824562896856,0.530290640684796
"299",-0.728003335345946,0.663539519928574
"300",-0.732155495945056,0.554248768586404
"301",-0.996133163943764,0.506498293809374
"302",-0.761819859009326,0.384662971774568
"303",-0.909044337053787,0.552130334854804
"304",-0.899100740749243,0.541975582233194
"305",-0.773937693457486,0.490156645110493
"306",-0.816067071880155,0.613919845445599
"307",-0.870662743749664,0.450996754409402
"308",-0.833575623414611,0.602142631368429
"309",-0.783398904172716,0.487326246092257
"310",-0.901593371168431,0.422488968983299
"311",-0.919359651669113,0.503081521659726
"312",-0.7215944514645,0.474189119115251
"313",-0.882051746804929,0.409432369633224
"314",-0.815405992639067,0.566604596894504
"315",-0.971124959407052,0.470316834410533
"316",-0.863844937515075,0.358851724146321
"317",-0.899672930061439,0.360043171476188
"318",-0.969255136874768,0.59494013444574
"319",-0.929157865584983,0.5798998774025
"320",-0.824696426756971,0.658599745965651
"321",-0.704309007334643,0.427680833837257
"322",-0.990079738963301,0.567042547188944
"323",-0.798751058259716,0.675777114216132
"324",-0.693864155421609,0.754876989954257
"325",-0.820394956136835,0.699833115773232
"326",-0.755851164201412,0.712681611715753
"327",-0.561876897211687,0.761759376363908
"328",-0.643767662648713,0.805235990463838
"329",-0.64942776355805,0.706942149768337
"330",-0.739122703629946,0.87079761301684
"331",-0.51302584445102,0.832688633194314
"332",-0.627713139164572,0.851042477466096
