"","A","B"
"1",-0.175798225259021,0.13005180835778
"2",-0.209963796836615,0.111083533297256
"3",-0.212931731436371,0.0915853039158065
"4",-0.215110918000807,0.0932269972036563
"5",-0.212663859273417,0.0907552331678083
"6",-0.224250913025658,0.106207061543629
"7",-0.221358260792138,0.0388527870298455
"8",-0.271533419721854,0.0364165268053148
"9",-0.237495132051597,0.0455661195447122
"10",-0.327969734791771,0.0293020817394352
"11",-0.264469248681233,0.0200440419383335
"12",-0.290953120365258,0.036291673990217
"13",-0.290009320002932,0.00452258098775425
"14",-0.281130139542352,0.0518347914999429
"15",-0.31384210103283,0.0340074573311105
"16",-0.301654032408116,0.0536334759866461
"17",-0.303754954928432,0.055830916858236
"18",-0.307994862890367,0.0540117705526477
"19",-0.277897817275195,0.0657900742401482
"20",-0.258994188090942,0.097118811257725
"21",-0.240677749244504,0.10889016580437
"22",-0.291086426682171,0.127328406054502
"23",-0.381931322474471,0.0674984237198096
"24",-0.261062362209043,0.0761176129251224
"25",-0.268103334618964,0.0776293385113927
"26",-0.292646309451169,0.0966867607430326
"27",-0.328688293769108,0.0629029504078492
"28",-0.315165804907651,0.084232724031578
"29",-0.286274006250872,0.0722005464389551
"30",-0.258812658457079,0.111112003421166
"31",-0.298644854227981,0.0546718071289381
"32",-0.216470985954163,0.108900621703903
"33",-0.214328387167873,0.108043007365584
"34",-0.223845586940502,0.0846123286339891
"35",-0.283322805883284,0.0726394489655191
"36",-0.239249291887285,0.0489260533288592
"37",-0.321263950972488,0.101479838606209
"38",-0.349552248029427,0.0638795895508492
"39",-0.249071833850446,0.0477254017272279
"40",-0.29561884647444,0.0428372859408118
"41",-0.310469242039763,-0.00551011053612264
"42",-0.373836488580964,0.041201487851834
"43",-0.261088755310138,0.0384675511932014
"44",-0.30084607030178,0.0163612124225214
"45",-0.278057422518326,-0.0116093149085526
"46",-0.323402116814235,0.0544999642436637
"47",-0.341560960572935,0.0482947667034462
"48",-0.320841253186038,0.0565826306868895
"49",-0.340211397497615,0.0847607446176922
"50",-0.295746341275348,0.0674158431759033
"51",-0.298236593634021,0.0140010082636285
"52",-0.288735342590662,0.0922697918269323
"53",-0.342950716910908,0.0175921999220699
"54",-0.399378101967651,-0.0554978707737534
"55",-0.34434746377388,0.0142866922311825
"56",-0.333374521686326,0.0355195655107855
"57",-0.42461745559173,-0.0315651797775554
"58",-0.37440267513735,-0.00960997004577023
"59",-0.372537966797067,-0.0361102171736067
"60",-0.383168088163442,-0.0234541099735083
"61",-0.379420738399029,-0.0249204359435649
"62",-0.439600061408306,-0.0434492367652187
"63",-0.386082629271994,-0.0216528163397506
"64",-0.361676561726046,0.0193169961710609
"65",-0.427107464630657,0.0201298981180501
"66",-0.329467112786094,-0.0481366376983464
"67",-0.377416642524104,0.0207673458067962
"68",-0.393290304597944,0.00368851071616912
"69",-0.355402376932415,-0.0178011720908428
"70",-0.353450599192022,-0.0118156175005252
"71",-0.36013552673351,0.00049555093401986
"72",-0.399115117435436,-0.0508370144553875
"73",-0.361839785065528,-0.03839979866958
"74",-0.39224843719566,-0.0230822308824036
"75",-0.362472384384297,-0.0253861515438609
"76",-0.357727440067954,0.0226114279532631
"77",-0.382400508138277,-0.0228379450409352
"78",-0.376406791281448,-0.067743901826431
"79",-0.383045243978934,-0.0266025640765706
"80",-0.41225558005673,-0.0193341039696493
"81",-0.421832622078203,-0.0376109710355885
"82",-0.397124195284991,-0.0607005960577059
"83",-0.425379026916672,0.00902835454498271
"84",-0.395494339867116,-0.0100300627038088
"85",-0.429288961137529,-0.033413343801776
"86",-0.431457542060075,-0.0310371309755341
"87",-0.350185907977146,0.00907181216180087
"88",-0.391118670753305,-0.0161706691152987
"89",-0.391106940771193,-0.0378958064264337
"90",-0.411240555383906,0.0115392451983097
"91",-0.364503535576605,0.0121150280867744
"92",-0.364539720326293,-0.0267296773807368
"93",-0.309137141803661,-0.0276379563290421
"94",-0.30158363364613,0.0849779766599136
"95",-0.337013975228061,0.0345589325749325
"96",-0.330472310453744,0.00809558709035056
"97",-0.362429914431749,0.0193752593314502
"98",-0.379142022815578,0.0179254613595589
"99",-0.326707906110214,0.0881306023878796
"100",-0.332415798983057,0.0557076601358663
