"","A","B"
"1",-0.0968129804562802,0.206123465815044
"2",-0.0753277842620671,0.175930756454479
"3",-0.0695225580657735,0.15799132617979
"4",-0.0965032862623945,0.138119134455638
"5",-0.129025855303475,0.141201170953815
"6",-0.131603466201697,0.194731376117434
"7",-0.133793409278505,0.109240959530021
"8",-0.164916465769507,0.0970161767633
"9",-0.158160928669893,0.108955638796464
"10",-0.206411667347329,0.0684660548716689
"11",-0.170463044903445,0.0591741215275862
"12",-0.196608825696999,0.0534632999202223
"13",-0.1893346215852,0.0585046698839472
"14",-0.15517285740534,0.0927345771226109
"15",-0.192107164397995,0.0607926493164631
"16",-0.167988719253737,0.0442173575583036
"17",-0.170316416195894,0.043760472091722
"18",-0.16758815493478,0.0229890939450833
"19",-0.157469330211197,0.0618325303920007
"20",-0.173399679509048,0.0494972750545323
"21",-0.161954767866255,0.0650960965241801
"22",-0.20385259474973,0.047976564181981
"23",-0.173316789047315,0.0684600806477718
"24",-0.166425552729385,0.0443326757595589
"25",-0.219460598976216,0.0840818455029785
"26",-0.181632540158998,0.0748748124944704
"27",-0.157430312298508,0.0520674431745503
"28",-0.164202933507587,0.0786112205656419
"29",-0.163054590891301,0.0849134344202306
"30",-0.167114911836911,0.0864926784959024
"31",-0.14103965749347,0.104236583836643
"32",-0.155781271129899,0.0690576149980996
"33",-0.175518494945423,0.101258887651883
"34",-0.184925362427908,0.118744721947941
"35",-0.152020897164811,0.116112706507554
"36",-0.19103442775394,0.160170439849358
"37",-0.118585812590986,0.107703044885982
"38",-0.144060896148399,0.0966929483531374
"39",-0.146443924232321,0.129502763646913
"40",-0.142137974832369,0.124493292573762
"41",-0.11019700514717,0.128247259411575
"42",-0.164630404838398,0.098340084863034
"43",-0.144850688710902,0.137605257706691
"44",-0.137883188066664,0.123747571515501
"45",-0.158129062516088,0.0749719800984014
"46",-0.164983610591622,0.108222287187999
"47",-0.177670710225633,0.0948285529741115
"48",-0.1795598966713,0.109335662577283
"49",-0.201118993683874,0.128755148989862
"50",-0.191337109574772,0.0782899530021038
"51",-0.168942941405505,0.063657008532153
"52",-0.183082130315561,0.0881150962508335
"53",-0.17327616016864,0.103426429049683
"54",-0.208912252867141,0.0743173353575734
"55",-0.221642890397219,0.0428340091006295
"56",-0.188574276456226,0.0674856931965458
"57",-0.237386366382608,0.055292851509058
"58",-0.265761882576578,0.0376981113726306
"59",-0.260148814368688,-0.00173150192592848
"60",-0.240461471438273,-0.00527536539064874
"61",-0.252997372217169,-0.0135658308093091
"62",-0.27025809424565,-0.0160073412563198
"63",-0.281432039075588,-0.0115612337107281
"64",-0.241648806816777,-0.0159215798227248
"65",-0.235550885590493,0.00643590835880687
"66",-0.252473741559503,-0.00432375000037849
"67",-0.225231073537896,0.0222720904841237
"68",-0.196042950289957,0.060309872623957
"69",-0.202157246200057,0.047906644729925
"70",-0.170871569740937,0.0584729265092664
"71",-0.153439198197308,0.0936596052322834
