"","A","B"
"1",-0.033112590306978,0.168036560940077
"2",-0.0158442283688429,0.182169755941004
"3",-0.0401525307780416,0.174251936637206
"4",-0.0372606738717422,0.175177968047577
"5",-0.0518191070436648,0.163342300555146
"6",-0.0775754780417162,0.167297618272237
"7",-0.0683158737004039,0.170529630509802
"8",-0.0685582228838087,0.130158977647975
"9",-0.0751922454090931,0.122584787876135
"10",-0.100007438949663,0.109999807102333
"11",-0.0877217899925652,0.110257214931425
"12",-0.135583292031739,0.103049296552457
"13",-0.123576322282547,0.102212463834949
"14",-0.143565109706012,0.0791553325309474
"15",-0.128025381571362,0.0703623172908749
"16",-0.143745754511072,0.0424731091839994
"17",-0.136427813480214,0.0770197665235536
"18",-0.127795837147041,0.0775410167280096
"19",-0.147627946086516,0.077855311792449
"20",-0.125516872576428,0.0630927100166579
"21",-0.13430808403225,0.0509380854709944
"22",-0.113184511605367,0.0772290545595595
"23",-0.11309104413782,0.0990906043004597
"24",-0.101481394688534,0.0868980945062008
"25",-0.0910571159800764,0.0977004812003838
"26",-0.0947105282815086,0.119983785276015
"27",-0.0880749009599043,0.119015869167647
"28",-0.0846991740252841,0.160779967169644
"29",-0.0895615757562,0.116830535906386
"30",-0.0833751875309079,0.144419336058543
"31",-0.0733388100417044,0.165525283140473
"32",-0.0791164650108102,0.151988416744094
"33",-0.0402480919603172,0.159084668251941
"34",-0.0533441024730954,0.165481142541748
"35",-0.0718643336783601,0.162489821269485
"36",-0.0455111476455074,0.158615238009925
"37",-0.0885596368164016,0.178993963872418
"38",-0.055900527972305,0.146667066502487
"39",-0.0822375901960056,0.154599331966969
"40",-0.0672223169624903,0.145527565767471
"41",-0.0748143219472671,0.133890365361934
"42",-0.0777880247978625,0.181308773680709
"43",-0.0838457141244553,0.136955607139683
"44",-0.0731364615954925,0.143636629507943
"45",-0.0391335539836525,0.157878446229071
"46",-0.0431745913967921,0.199475145139209
"47",-0.022317328154759,0.17646010496998
"48",-0.0277893092399799,0.21031376270714
"49",-0.0138028174557895,0.204555067226338
"50",-0.00113383959832349,0.22046140603555
"51",-0.0231137404048474,0.21939854698643
"52",-0.00668392116255708,0.19927354452437
"53",0.0159042276833749,0.223998246277962
"54",-0.0012409594137757,0.198218059057139
"55",-0.015546125293387,0.180798460126304
"56",-0.0718244814292737,0.189673816444708
"57",-0.0569349694965494,0.176781665561334
"58",-0.072365097577716,0.142514082904814
"59",-0.125805264178832,0.109676894218322
"60",-0.12782317251636,0.11161683937136
"61",-0.109747673466188,0.0715244914348879
"62",-0.152250423447602,0.0624823061900788
"63",-0.164032798052621,0.0723724919133532
"64",-0.162016248606708,0.0634065263523923
"65",-0.161899826624635,0.0441019730680333
"66",-0.178512011967309,0.0518012092764487
"67",-0.152340696942972,0.0577418140475114
"68",-0.149987784253073,0.0887934566348353
"69",-0.104958867121113,0.091345516421579
"70",-0.122850982638903,0.109245285355707
"71",-0.110258671817245,0.11645132674017
"72",-0.0704585009158531,0.148291371892148
"73",-0.0550101395921877,0.157827972944573
"74",-0.0388769446664399,0.161472061740648
"75",-0.039016149041442,0.18070076789364
"76",-0.0413150837820174,0.18091198379956
"77",-0.0336320415121591,0.183743837747873
"78",-0.0690479062458466,0.144358455527862
"79",-0.0461697071413341,0.148798422446074
"80",-0.0464389509554319,0.167644561013201
"81",-0.0914769468676577,0.144841019698449
"82",-0.0827851520579613,0.165285351599941
"83",-0.0847723306967354,0.135130142149251
"84",-0.109385225673688,0.130638755959067
"85",-0.0860551799282444,0.172423960446452
"86",-0.0747164537984902,0.167789528139811
"87",-0.0714654754356788,0.143290166447504
"88",-0.0457382009561237,0.174821219073384
"89",-0.0482542039630417,0.139999241489128
"90",-0.0480459106556088,0.188021455137661
"91",-0.0312710241695114,0.149205366767141
"92",-0.0498142007598726,0.17065632356722
"93",-0.0241912047959962,0.158592593755116
"94",-0.0342883000591274,0.172469654811277
"95",-0.0622244079778104,0.205157152210301
"96",-0.0554505356720539,0.177609271779137
"97",-0.0463729513577963,0.178973423138167
"98",-0.058917656995236,0.173767968228037
"99",-0.0495229715538685,0.174089904735662
"100",-0.0331758654686865,0.175091873034873
"101",-0.0311942401951753,0.206958315433609
"102",-0.0375156125239048,0.182029255968897
"103",-0.0366624884385623,0.171227291465749
"104",-0.0359985755555204,0.173748656956586
"105",-0.0446165406583681,0.184231578550423
"106",-0.0288075900345103,0.16463178207651
"107",-0.0727403315775562,0.175748330249117
"108",-0.0761593275084569,0.182879388901327
"109",-0.0709888195189117,0.145179077376967
"110",-0.0856477419897644,0.161880685789162
"111",-0.0970487667501436,0.126608322741563
"112",-0.116107709862403,0.155836151734915
"113",-0.0887449944327612,0.106581297004705
"114",-0.116345690623668,0.107613985653344
"115",-0.0883630270094233,0.103785953910458
"116",-0.101420310802605,0.112348398850066
"117",-0.111338879707583,0.141683644440499
"118",-0.105259513765287,0.13468244490466
"119",-0.081251832510325,0.126990338644896
"120",-0.113107279639549,0.120322562218059
"121",-0.101375435797557,0.0792962812082691
"122",-0.128211409845822,0.117367830074422
"123",-0.123172110642809,0.116029920713802
"124",-0.134708673813603,0.0925220878135707
"125",-0.147351190220467,0.0779125260597809
"126",-0.201050845038793,0.0542139172789123
"127",-0.188597904330925,0.055357726571717
"128",-0.174535417391203,0.0565089807544636
"129",-0.221259902153128,0.0484155542519687
"130",-0.204057596140262,0.0499623681025048
"131",-0.180154608109935,0.0366938820985695
"132",-0.18189694199923,0.0189993515320395
"133",-0.165269621299244,0.0475160916022024
"134",-0.193016422852147,0.0610195474443956
"135",-0.16626483099391,0.0662911518021393
"136",-0.158540177521302,0.0468170132837739
"137",-0.14619327346888,0.0751270075063353
"138",-0.165167645066314,0.101729877923969
"139",-0.151875560564597,0.100546962089362
"140",-0.114402394638728,0.112536374287104
"141",-0.118000581340725,0.0958124425634763
"142",-0.107805463825262,0.104140564825241
"143",-0.16252498447417,0.0706214336874995
"144",-0.144172922741532,0.110847904299959
"145",-0.126362226974982,0.108228104735647
"146",-0.127995275706553,0.132233076780048
"147",-0.0875474130030012,0.121959753495676
"148",-0.111549700044266,0.127990221543932
"149",-0.0929469368805613,0.14538669594991
"150",-0.0709032118197227,0.133642623342289
"151",-0.0620138865665865,0.153481882573593
"152",-0.0322285024869474,0.173124840443489
"153",-0.0184571341652202,0.200335192191275
"154",-0.0447366808044527,0.193269231536126
"155",-0.0237167461223742,0.20665954501219
"156",-0.0205987510375633,0.203766309673196
"157",0.0180349209676007,0.224374753039453
"158",-0.0274887408437407,0.21297813676168
"159",-0.0325199751810008,0.202665537034223
"160",-0.0276218856053333,0.205639659835232
"161",-0.0242171586548229,0.231504219246054
"162",-0.0214795199708963,0.213568898858179
"163",-0.0114332045945976,0.217635770042883
"164",-0.0206732143981957,0.207874846636871
"165",-0.0767693533306336,0.214584190629877
"166",-0.0572905837572351,0.231284081262875
"167",-0.0584706309894545,0.183672578469813
"168",-0.0360133902923633,0.205176906602183
"169",-0.043417946338785,0.196224475179855
"170",-0.0581650029268524,0.191340181810927
"171",-0.0839040980922958,0.171788286749361
"172",-0.0636557741625459,0.194713693588818
"173",-0.0858940072286374,0.167446232648949
"174",-0.0830327633195418,0.134084391907154
"175",-0.137253336900963,0.129342502016955
"176",-0.106147245959523,0.127199765967837
"177",-0.102783465637069,0.132294623546137
"178",-0.125511881242086,0.130781772029413
"179",-0.0841199015820578,0.153164094063069
"180",-0.0775716557582493,0.158708979796525
"181",-0.0581792461276513,0.160904227633217
"182",-0.100114501889065,0.208808318137463
"183",-0.0469079494946478,0.178266100395445
"184",-0.0582641560491676,0.168922053678611
"185",-0.0591977198009455,0.233752602453079
"186",-0.0344664207785968,0.25441979544459
"187",-0.0655986650136406,0.218255313188098
"188",-0.0297855886042968,0.183885476468941
"189",-0.0653619364109513,0.192963092863892
"190",-0.0592968215850919,0.199676687135639
"191",-0.0811221037681281,0.165074891408186
"192",-0.0798437723590583,0.147467876373189
"193",-0.0870555033862068,0.165556229310535
"194",-0.0934878293745529,0.161446768972031
"195",-0.123202902675229,0.189800197549954
"196",-0.0809012008956149,0.139235139941121
"197",-0.136194485435961,0.168279212665763
"198",-0.0862849825838531,0.186708348579455
"199",-0.0887769041980319,0.176757587680558
"200",-0.0676801711097687,0.187711774221265
"201",-0.0929869012923527,0.160058714498809
"202",-0.0853734869907658,0.170653803984155
"203",-0.0801317545178061,0.202940210910931
"204",-0.0585298926158938,0.212493352755576
"205",-0.0783511736484021,0.24237395161366
"206",-0.0646078178770732,0.216521864850409
"207",-0.0695078874600576,0.198257841248311
"208",-0.0908005583001803,0.204466017866791
"209",-0.0176611038706708,0.211624004128339
"210",-0.0622580397521221,0.209438467024906
"211",-0.0859458749935618,0.252257010043456
"212",-0.0262502882768496,0.248776479583272
"213",-0.0340286690399353,0.218040763862938
"214",-0.0318097483981288,0.219201974220858
"215",-0.0418296140524142,0.223621815308549
"216",-0.0347212913499538,0.208291713102776
"217",-0.0553961409953947,0.228916197955847
"218",-0.0489533178772958,0.208904082603522
"219",-0.0372061681444915,0.249170131454467
"220",-0.0468809188969879,0.23996481726426
"221",-0.0841703118510746,0.23680125315212
"222",-0.0614389379812329,0.232715605480647
"223",-0.0702850101010912,0.218873643164698
"224",-0.0520634287788231,0.20059823275321
"225",-0.0830864974893619,0.170153309383527
"226",-0.113768996601805,0.194064187563194
"227",-0.116109752697999,0.199753183715875
"228",-0.123727663790073,0.186384424294128
"229",-0.128405579835761,0.163276168170876
"230",-0.117210348248669,0.12999564646989
"231",-0.167734608489098,0.136123492711916
"232",-0.13497685776602,0.127853959468855
"233",-0.149093295479429,0.138874304120019
"234",-0.14573465738533,0.13545105902566
"235",-0.140061081886937,0.127120098708151
"236",-0.160694826006432,0.12345194147641
"237",-0.160229576908631,0.0819435478336095
"238",-0.136507074519659,0.102921141008595
"239",-0.14798705686479,0.114169149639206
"240",-0.126978261414324,0.131823149894696
"241",-0.119754612901925,0.13708908768085
"242",-0.146363702033622,0.120852347567933
"243",-0.130472430448038,0.18022490826591
"244",-0.161639343431327,0.150125813335816
"245",-0.122996408973431,0.19785361488342
"246",-0.129534135555663,0.232161438634195
"247",-0.114428930845415,0.206497733014988
"248",-0.0667234601123874,0.225659414033467
"249",-0.0618358721731169,0.259508922487233
"250",-0.0582856293061001,0.252583917451862
"251",-0.0515191296035864,0.250946442591485
"252",-0.0386454690317498,0.257058041921758
"253",-0.0242932316369493,0.291308784708596
"254",-0.0264793192233452,0.271650554093298
"255",-0.0481330225420165,0.223252865046459
"256",-0.0491359054538184,0.236581429200864
"257",-0.0509664747106792,0.240127871857253
"258",-0.051254940992407,0.252653858706663
"259",-0.039752937125968,0.188923289486183
"260",-0.0511697126485182,0.225647403582781
"261",-0.111444662991763,0.207220103859723
"262",-0.0642550029576138,0.189786529274976
"263",-0.107655581416072,0.163303860351927
"264",-0.0941363128962135,0.187251451476231
"265",-0.100112227224118,0.189494439317638
"266",-0.0842662080816863,0.195027961186594
"267",-0.0893570739599736,0.190004979156575
"268",-0.106586924950823,0.194440420492098
"269",-0.113688829045109,0.178651050465576
"270",-0.105641039469839,0.167868269996129
"271",-0.0782413342675865,0.199964480386807
"272",-0.143227629083593,0.199550283171458
"273",-0.115761690578428,0.263025408596267
"274",-0.128492298034326,0.227088018258878
"275",-0.115090198022969,0.241238244581766
"276",-0.107159448224328,0.251441655604219
"277",-0.13597141875405,0.220304688671943
"278",-0.0979754979063022,0.278196804474373
"279",-0.0754648104538532,0.208496789380259
"280",-0.10217921765514,0.218287537733345
"281",-0.0892280023815002,0.207855769468556
"282",-0.120159646920946,0.192375854150531
"283",-0.100265125194138,0.193442379381202
"284",-0.0886213297461354,0.186089598764916
"285",-0.0814465428409956,0.172149266862057
"286",-0.174594465169365,0.20763792196528
"287",-0.149726475676573,0.129979778992711
"288",-0.134354719579326,0.121026842732361
"289",-0.130709129992708,0.145507127609193
"290",-0.133710671434851,0.143476169149959
"291",-0.113784420210126,0.11916045954327
"292",-0.132483149733181,0.148708514797181
"293",-0.162783266325184,0.111414382795099
"294",-0.152496836111732,0.108064291849221
"295",-0.163341571789675,0.121303211373541
"296",-0.144783672665261,0.135777968116528
"297",-0.142008000054303,0.108903878120776
"298",-0.171262555316142,0.120337334835068
"299",-0.2045187817909,0.0766580900932642
"300",-0.195273998779231,0.0968371111684418
"301",-0.199255593224788,0.0452552283177039
"302",-0.262133235668928,0.0860204792864913
"303",-0.231051557462608,0.0366365047378257
"304",-0.246625279947942,0.0188805297328433
"305",-0.253051752079855,0.0135564110198644
"306",-0.261147286594767,-0.000718881889472988
"307",-0.301666270734971,-0.0356684864068862
"308",-0.290286485795388,-0.020138685295942
"309",-0.269653462404285,-0.0412432073846633
"310",-0.305256551768029,-0.0342276033550837
"311",-0.307548936077858,-0.00744993734998213
"312",-0.323279177033132,-0.00415886961792659
"313",-0.282561023339834,-0.00867672380502799
"314",-0.296141236805957,0.0175038570091188
"315",-0.309935921333437,-0.013267895333446
"316",-0.279284848850094,0.00627171976151678
"317",-0.320579299462042,0.059883534183742
"318",-0.288820653368117,0.0393274279519379
"319",-0.279719245370278,0.0228724262262871
"320",-0.279434437782048,0.03191079171006
"321",-0.261028532578531,0.0121401519949074
"322",-0.256667827279997,0.0242415603094362
"323",-0.289106494445202,0.0272946551936478
"324",-0.233522698468681,0.0552525946365732
"325",-0.248746225509496,0.0764862196255948
"326",-0.290009076020774,0.00981704662278426
"327",-0.301270421441257,0.0364728423593889
"328",-0.326934666111702,0.0437414821764304
"329",-0.308209762986591,0.0128174038960231
"330",-0.300681069961489,0.0196132373456062
"331",-0.319096645141122,0.0306786578387938
"332",-0.299834708324525,-0.0050152767554847
"333",-0.308657906948504,0.000588764136372725
"334",-0.337576216145911,0.00614612948025726
"335",-0.293305024824782,-0.0245818686216488
"336",-0.346126734782603,-0.0493266781958121
"337",-0.326786691345314,-0.0100678583479168
"338",-0.327677254342683,-0.0294142581586874
"339",-0.311390222770869,-0.0588908841808936
"340",-0.340275610115111,-0.0851080188117106
"341",-0.334302562006483,-0.0691341711756711
"342",-0.356458650181018,-0.0539233608090506
"343",-0.3983921672448,-0.0980555921258677
"344",-0.374369634310847,-0.076648819015339
"345",-0.345220036453989,-0.0914533905793905
"346",-0.374878256927016,-0.0745436311130173
"347",-0.433527460964054,-0.0459660992326869
"348",-0.399996725171057,-0.111205364020658
"349",-0.392648545314257,-0.0746083421826179
"350",-0.412221277640117,-0.126653382036098
"351",-0.40497862449415,-0.130891233065319
"352",-0.431534385555293,-0.150692928340884
